id,merchant_offer_id,opened_time,closed_time,period_start,period_end,collection_time,status,repayment_status
20dc6c513e9145aab982d9f61b557d59,d4164602240d422d96f7d86c804e2f28,27/10/2020 14:16,01/11/2020 12:34,26/10/2020 22:00,31/10/2020 22:00,01/11/2020 09:00,closed,delinquent
20f414135f5d406ab066f03d7179429f,a7c4a9b16768409e95d7a7103f8286e9,09/11/2020 05:00,11/11/2020 12:50,08/11/2020 22:00,13/11/2020 22:00,14/11/2020 09:00,closed,ok
21232f36e377465b82ff14f286e94b41,4b8767a5284148eea6148af522b95d93,04/07/2020 08:35,09/07/2020 09:00,03/07/2020 22:00,08/07/2020 22:00,09/07/2020 09:00,closed,ok
214ade7b11b34876822ffa5a58b0bd10,01f0f64fee9847f1ac455c85bc8bccae,09/10/2020 08:36,14/10/2020 07:40,08/10/2020 22:00,13/10/2020 22:00,14/10/2020 09:00,closed,ok
2160481c7f3844e4886138c3a904b37e,9b8ce72ad97a414081ef3f31bcc2a20d,11/09/2020 10:56,12/09/2020 08:01,10/09/2020 22:00,15/09/2020 22:00,16/09/2020 09:00,closed,ok
2174de308c6f428c9dae0e26af041f31,ec6aaa7970b0415782aaac12a1b03a32,27/08/2020 04:51,31/08/2020 08:00,26/08/2020 22:00,31/08/2020 22:00,01/09/2020 09:00,closed,ok
21860f1836f24b858afe8c0ac8300545,16436cc8ad5a4ccbad2015e3dadd888b,12/11/2020 07:49,12/11/2020 12:51,11/11/2020 22:00,16/11/2020 22:00,17/11/2020 09:00,closed,ok
21ea1bfdd07544989c88a7388735902a,0877c4af0d0547638b2ef93ae73a4f01,02/11/2020 06:22,05/11/2020 07:21,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,ok
22492674a0d845c19eda43aec3518c27,c872a5e2cad14b3389b18b54d785f181,25/07/2020 12:27,27/07/2020 07:40,24/07/2020 22:00,29/07/2020 22:00,30/07/2020 09:00,closed,ok
22b5fb39bb414b6897e6f2561ac17433,dc27bb656f8f44059b1482eb0b436264,10/09/2020 09:05,10/09/2020 09:50,09/09/2020 22:00,14/09/2020 22:00,15/09/2020 09:00,closed,ok
22c57a5cba384e9db8632d91e98ac906,2a3a9ae16a6c48e38e10e617694b4dce,14/10/2020 15:42,19/10/2020 07:30,13/10/2020 22:00,18/10/2020 22:00,19/10/2020 09:00,closed,ok
22c8ab6669034fe5b83853a614e31fe8,859e8e8c673c4888b6206e89f8f30a99,11/11/2020 12:48,16/11/2020 07:31,10/11/2020 22:00,15/11/2020 22:00,16/11/2020 09:00,closed,ok
2312169d2e1e4f15a0581ca4d8bb1c06,e969515980d649ef80affba2140f52df,10/07/2020 06:33,12/07/2020 10:30,09/07/2020 22:00,14/07/2020 22:00,15/07/2020 09:00,closed,ok
2314b706762743cdaa80d30a7797de31,f17bc6e536af40d7880b5394e6556a06,25/11/2020 12:50,NULL,24/11/2020 22:00,29/11/2020 22:00,30/11/2020 09:00,open,ok
23a2413630784ecebb253f3b1279f200,1aa1c05ced7344c5b9a081f88b1f569f,01/10/2020 11:26,03/10/2020 07:10,30/09/2020 22:00,05/10/2020 22:00,06/10/2020 09:00,closed,ok
23bfc9596eb4420f9975a2a70dc00ef2,abf1622813074869b0c85315aae388c8,10/10/2020 06:11,12/10/2020 09:30,09/10/2020 22:00,14/10/2020 22:00,15/10/2020 09:00,closed,ok
2407837a5b6f47818c727691d1bac8f2,e560835e42294c869e8e56f397d91aa1,08/08/2020 09:37,12/08/2020 07:30,07/08/2020 22:00,12/08/2020 22:00,13/08/2020 09:00,closed,ok
240b96b7ee6846f5af4d29607ac5123d,2b96b9f0c7d14b5fa2a21144fd568483,07/09/2020 07:33,10/09/2020 11:10,06/09/2020 22:00,11/09/2020 22:00,12/09/2020 09:00,closed,ok
241cdb321fd94f7d87aca51d971b67d7,5851654e0ab147959121ef0662b8e73f,22/08/2020 09:48,27/08/2020 09:05,21/08/2020 22:00,26/08/2020 22:00,27/08/2020 09:00,closed,ok
243741fcd6b54e4fa2c56e6b5a30e874,2f26602c66dd49e2a2bdd955d5354d8a,24/09/2020 05:11,28/09/2020 07:35,23/09/2020 22:00,28/09/2020 22:00,29/09/2020 09:00,closed,ok
24a6ab7cda41465cbc3f1fdafa9c9aed,01d212c9001b4031b3e5f09ef5b72c99,04/09/2020 13:53,09/09/2020 07:20,03/09/2020 22:00,08/09/2020 22:00,09/09/2020 09:00,closed,ok
24bc46d738a84b49989efc3b0419859c,f5196c22611944ffbfc2cd51c7e8a4ff,16/09/2020 11:59,18/09/2020 08:40,15/09/2020 22:00,20/09/2020 22:00,21/09/2020 09:00,closed,ok
2509de12a2ec4ebdab3db9260ad127a5,7005a52d81ff4cef9624e933bbac4316,26/10/2020 16:49,27/10/2020 09:20,25/10/2020 22:00,30/10/2020 22:00,31/10/2020 09:00,closed,ok
25bef3f42b3d4a88a9fb8afbe37c2cef,d10643400cf14967aa768b2ec0701838,04/11/2020 11:02,09/11/2020 09:31,03/11/2020 22:00,08/11/2020 22:00,09/11/2020 09:00,closed,delinquent
25e8d7722fda49a49b607698c9bd511e,5851654e0ab147959121ef0662b8e73f,17/08/2020 09:49,22/08/2020 09:05,16/08/2020 22:00,21/08/2020 22:00,22/08/2020 09:00,closed,ok
2638f6014e3547be90a4cdc3e5c608fa,1d1bdfb2a7c34c998c950a8afab5cc7d,23/10/2020 13:04,28/10/2020 10:10,22/10/2020 22:00,27/10/2020 22:00,28/10/2020 09:00,closed,delinquent
2643cdaaf14d47289e6fa218a516e326,36e91c617d0f45e7bf5bdd25b7076403,28/08/2020 10:04,01/09/2020 09:00,27/08/2020 22:00,01/09/2020 22:00,02/09/2020 09:00,closed,ok
264a01e949934af886e113ca17917d7d,39324a488bf3455a90c9d3d58bdc24d5,17/10/2020 09:57,23/10/2020 06:40,16/10/2020 22:00,21/10/2020 22:00,22/10/2020 09:00,closed,delinquent
26640f9660244c3dbaff2fbc01750d7c,92870c946573475e9d91551ffb567b2a,22/09/2020 13:27,23/09/2020 11:10,21/09/2020 22:00,26/09/2020 22:00,27/09/2020 09:00,closed,ok
2678fa5841b14910bf73b292a54e57e0,16436cc8ad5a4ccbad2015e3dadd888b,24/10/2020 12:20,24/10/2020 17:00,23/10/2020 22:00,28/10/2020 22:00,29/10/2020 09:00,closed,ok
26b3c3d6a71142f78c66689b4eb6e2cf,b87e85fea5764aa6966714155d47e4f5,26/10/2020 07:22,28/10/2020 11:00,25/10/2020 22:00,30/10/2020 22:00,31/10/2020 09:00,closed,ok
26d9f9af512f4809b50c7cd9f471bfe7,e5978db4e2d745219f2a0ecc777f22e4,23/10/2020 05:41,28/10/2020 09:05,22/10/2020 22:00,27/10/2020 22:00,28/10/2020 09:00,closed,ok
26e596b965e14c7c942d078f72811bf9,50e81c1a6b5a4ffd8578dacec6b678f7,23/07/2020 06:53,28/07/2020 08:40,22/07/2020 22:00,27/07/2020 22:00,28/07/2020 09:00,closed,ok
2763d98977ae486280dc64fdf1c26123,efa1f4fe73784778aac7acab02a1baed,08/10/2020 07:10,10/10/2020 08:20,07/10/2020 22:00,12/10/2020 22:00,13/10/2020 09:00,closed,ok
278f2da538ff45ce954cdd1992ff51ee,209487a3fc0c4f4aa9a168e3d71701d5,18/10/2020 15:24,22/10/2020 10:51,17/10/2020 22:00,22/10/2020 22:00,23/10/2020 09:00,closed,ok
2838e68294ec4282839bbd1ab875a9ba,d733a456f1ed4a219c6413db7e8e92cd,20/11/2020 13:22,21/11/2020 08:50,19/11/2020 22:00,24/11/2020 22:00,25/11/2020 09:00,closed,ok
284d7bc08764407fa1e3ce6a9d649786,73c223166ecc43b7a6848c475a5b8897,23/10/2020 11:36,23/10/2020 12:20,22/10/2020 22:00,27/10/2020 22:00,28/10/2020 09:00,closed,ok
2863412bd44a4c7c954a1e1bce116973,185c3bd1edb24f66914de3c3b4e7d5aa,12/08/2020 06:35,17/08/2020 08:10,11/08/2020 22:00,16/08/2020 22:00,17/08/2020 09:00,closed,ok
28dbabbcfb6d484cbc3ca848f2f68c0a,4416973f2fe646519ed9625d6d9dc504,01/08/2020 15:11,03/08/2020 16:50,31/07/2020 22:00,05/08/2020 22:00,06/08/2020 09:00,closed,ok
29054206a1db418295456ad6c4a8fb26,f5fb1629afec4a43a3c1b6167f93c031,18/11/2020 11:38,18/11/2020 11:50,17/11/2020 22:00,22/11/2020 22:00,23/11/2020 09:00,closed,ok
2934523caf4e4b2a9e4d2189ec943724,49de7de27a034a7594b24c6ddbc29bd1,26/06/2020 09:46,01/07/2020 08:50,25/06/2020 22:00,30/06/2020 22:00,01/07/2020 09:00,closed,ok
29630273d6864288a776a8f728d38fad,9372d4c59a0948bab5b9ef8d68547aa4,24/06/2020 16:27,25/06/2020 14:54,23/06/2020 22:00,28/06/2020 22:00,29/06/2020 09:00,closed,ok
29c356ab7b7046fc9030716c2a447d12,98c5256ea7b141a18387576c428cb553,30/07/2020 12:54,04/08/2020 18:30,29/07/2020 22:00,03/08/2020 22:00,04/08/2020 09:00,closed,delinquent
29ebaf370ef249409f20868e52f8051c,c9dea43014eb469e9c1396af0c835e91,05/11/2020 06:36,05/11/2020 10:30,04/11/2020 22:00,09/11/2020 22:00,10/11/2020 09:00,closed,ok
2a09cf41a5174a5788fa9dfd35f6ac30,d04a08ce0e46443bbb70a12fe0c09ce0,01/10/2020 04:32,04/10/2020 08:00,30/09/2020 22:00,05/10/2020 22:00,06/10/2020 09:00,closed,ok
2a2aa09fa1e042da921b702355bb60ff,0ddf982d9c344c629d2a0aa757eb5885,25/11/2020 07:53,26/11/2020 08:22,24/11/2020 22:00,29/11/2020 22:00,30/11/2020 09:00,closed,ok
2a3432addce744bb97788e1ef5fe3059,a880bc58c5d44459997dfee490d1611f,25/10/2020 15:01,30/10/2020 07:10,24/10/2020 22:00,29/10/2020 22:00,30/10/2020 09:00,closed,ok
2a98c8d2bcb946dc9e88ad366ac66d6f,9372d4c59a0948bab5b9ef8d68547aa4,23/06/2020 16:08,24/06/2020 16:24,22/06/2020 22:00,27/06/2020 22:00,28/06/2020 09:00,closed,ok
2b39fa809bc14c89acda78fb4db8d755,49092e4d9338425787bcc662f7bacbea,02/10/2020 08:39,05/10/2020 13:11,01/10/2020 22:00,06/10/2020 22:00,07/10/2020 09:00,closed,ok
2b46771c49ee4612a3f74c2f8ddcdae0,b4538ee53cdd41ccafad22b981e9df7d,19/10/2020 07:09,21/10/2020 13:31,18/10/2020 22:00,23/10/2020 22:00,24/10/2020 09:00,closed,ok
2b7cf488c62a495cac966c04a06951ce,f70d059963e246e493bf11392e5a99ea,10/06/2020 18:37,15/06/2020 08:20,09/06/2020 22:00,14/06/2020 22:00,15/06/2020 09:00,closed,ok
2b9891812e654b1bb69211300b0a163f,c5639db24620481aad62341a3eb058c2,07/08/2020 05:50,11/08/2020 11:20,06/08/2020 22:00,11/08/2020 22:00,12/08/2020 09:00,closed,ok
2bf69b34936443a294faeb8f312d3b78,ff217e00360545b4aec490f747d019a8,02/10/2020 10:43,06/10/2020 11:30,01/10/2020 22:00,06/10/2020 22:00,07/10/2020 09:00,closed,ok
2c0ff46c76e5461d9a9d095594386bbb,4416973f2fe646519ed9625d6d9dc504,25/07/2020 09:03,26/07/2020 06:55,24/07/2020 22:00,29/07/2020 22:00,30/07/2020 09:00,closed,ok
2c4192cfca9447098369c869790b9e08,b87e85fea5764aa6966714155d47e4f5,28/10/2020 15:42,01/11/2020 10:00,27/10/2020 22:00,01/11/2020 22:00,02/11/2020 09:00,closed,ok
2c6e8b61f72146c198811a00164b9512,0877c4af0d0547638b2ef93ae73a4f01,07/10/2020 16:31,12/10/2020 12:10,06/10/2020 22:00,11/10/2020 22:00,12/10/2020 09:00,closed,delinquent
2cb3ccedaae4436d81037f16eff6e16d,aba9cbd014684b1cbb4fa0a8d5d8d613,25/08/2020 13:22,29/08/2020 07:30,24/08/2020 22:00,29/08/2020 22:00,30/08/2020 09:00,closed,ok
2cfce324975c48adada1670b191387bd,f826fb5dcefd4b9fa87bca0a5b378749,26/09/2020 06:49,30/09/2020 08:40,25/09/2020 22:00,30/09/2020 22:00,01/10/2020 09:00,closed,ok
2d08e7c4e74d4d17bbdc63b04d17501d,16436cc8ad5a4ccbad2015e3dadd888b,15/10/2020 08:56,19/10/2020 05:00,14/10/2020 22:00,19/10/2020 22:00,20/10/2020 09:00,closed,ok
2d3f1c19ae9143399a9f5eb627affa06,c68d470e0a7a4d6982555b9ecf75fe8a,06/11/2020 07:18,NULL,05/11/2020 22:00,10/11/2020 22:00,11/11/2020 09:00,open,default
2d6c07840e4a4d48a4f8932ba3744d24,e752568e42dd4209b95aa458e253f873,09/11/2020 13:26,13/11/2020 09:51,08/11/2020 22:00,13/11/2020 22:00,14/11/2020 09:00,closed,ok
2de5dd4eca434077811a3e2601fa25a9,68d6e6340faf444aa73f468b88a9bad6,05/10/2020 08:54,13/10/2020 06:10,04/10/2020 22:00,09/10/2020 22:00,10/10/2020 09:00,closed,default
2e14a30161e84794bd98d76df4cd30dc,7fb24055e2814678aa448d1e6260ddc2,30/07/2020 10:12,04/08/2020 06:00,29/07/2020 22:00,03/08/2020 22:00,04/08/2020 09:00,closed,ok
2e31c3d4b1c640a0ad9fd6c6a2d9384a,201f3fd415834675b04de21f8d1b8350,25/11/2020 12:58,NULL,24/11/2020 22:00,29/11/2020 22:00,30/11/2020 09:00,open,ok
2e3c2920218e426d9d08bf0384af8f15,4416973f2fe646519ed9625d6d9dc504,11/08/2020 07:23,13/08/2020 08:40,10/08/2020 22:00,15/08/2020 22:00,16/08/2020 09:00,closed,ok
2e671f97cc4a4292a413186a99b4295f,155a26b2ecaa4cd782347f67acba9643,16/11/2020 09:45,19/11/2020 08:02,15/11/2020 22:00,20/11/2020 22:00,21/11/2020 09:00,closed,ok
2f1971eb3f2749759e013645d9230bb8,566237611790487988de10e57bf85e02,20/09/2020 12:43,23/09/2020 10:30,19/09/2020 22:00,24/09/2020 22:00,25/09/2020 09:00,closed,ok
2f255c31b59e40c589b4d3bf13de9d0c,aba9cbd014684b1cbb4fa0a8d5d8d613,23/07/2020 11:52,25/07/2020 13:30,22/07/2020 22:00,27/07/2020 22:00,28/07/2020 09:00,closed,ok
2f3713f7240c456ca3495ec2a3ef5ddf,03ecca1052e34910a863b7f60f4869ed,27/10/2020 14:56,31/10/2020 06:50,26/10/2020 22:00,31/10/2020 22:00,01/11/2020 09:00,closed,ok
2f38c6d48e72414cadf96ff7ffff8366,7326ccab32724eb996c0d8580a1632d1,27/10/2020 07:07,27/10/2020 08:20,26/10/2020 22:00,31/10/2020 22:00,01/11/2020 09:00,closed,ok
2f57a0b9661342fda86c7bf7f08bcded,7fd01e66dda043a6bab62cce3384d712,30/09/2020 16:34,05/10/2020 07:20,29/09/2020 22:00,04/10/2020 22:00,05/10/2020 09:00,closed,ok
2f8ed45eb19f4eb1b3d1757f275a53c1,e969515980d649ef80affba2140f52df,14/07/2020 16:41,16/07/2020 09:50,13/07/2020 22:00,18/07/2020 22:00,19/07/2020 09:00,closed,ok
2fa95920ff3a480d8a5acc9777f3656b,519788ee19ae4bee8e2b94e1fb770f38,06/09/2020 09:57,09/09/2020 07:10,05/09/2020 22:00,10/09/2020 22:00,11/09/2020 09:00,closed,ok
2ff617013a684ec0894e24c994b97d12,357b73379877457e954a4741e13a6c15,30/05/2020 15:18,02/06/2020 08:40,29/05/2020 22:00,03/06/2020 22:00,04/06/2020 09:00,closed,ok
300e8ca9d56a4a279d134cf3a9c8dbb8,c872a5e2cad14b3389b18b54d785f181,16/08/2020 07:47,18/08/2020 06:40,15/08/2020 22:00,20/08/2020 22:00,21/08/2020 09:00,closed,ok
302a36bb13ec4c8288cac29c3b8eba01,0ddf982d9c344c629d2a0aa757eb5885,24/10/2020 16:07,26/10/2020 09:10,23/10/2020 22:00,28/10/2020 22:00,29/10/2020 09:00,closed,ok
3039b44525354343b143094b164970ca,4d1e5900979442c199057bf2a97c82fe,22/10/2020 04:58,27/10/2020 06:30,21/10/2020 22:00,26/10/2020 22:00,27/10/2020 09:00,closed,ok
304ec8538ade4773ae9994e4549dfe5b,6d88bd803b70486e9cb0c0fa6a3fb727,06/07/2020 16:16,11/07/2020 08:31,05/07/2020 22:00,10/07/2020 22:00,11/07/2020 09:00,closed,ok
30b69435aa8f4003ac46cddd26c30317,2b85d039aeb44da386bd72600ca7969e,16/10/2020 09:15,23/10/2020 08:51,15/10/2020 22:00,20/10/2020 22:00,21/10/2020 09:00,closed,default
30f3d253d5a34cf1909f6f0d3549de30,33d090bef33f4e7899faeda7e26374d6,21/11/2020 06:19,25/11/2020 12:00,20/11/2020 22:00,25/11/2020 22:00,26/11/2020 09:00,closed,ok
310b6587feb84bd18a6df9632ea04352,f948b6e7e505416ea32f5b114e3a11ca,24/10/2020 08:53,29/10/2020 07:50,23/10/2020 22:00,28/10/2020 22:00,29/10/2020 09:00,closed,ok
3176befefd5a4c33be7f1ef9ebd77f11,556af46bccb44c4ba6ad21dd5002b743,14/10/2020 10:10,19/10/2020 12:41,13/10/2020 22:00,18/10/2020 22:00,19/10/2020 09:00,closed,delinquent
31869eac84c74681a42c9b5dd2f95b05,0ddf982d9c344c629d2a0aa757eb5885,10/11/2020 16:52,11/11/2020 17:51,09/11/2020 22:00,14/11/2020 22:00,15/11/2020 09:00,closed,ok
338ab38cd4e4467083d17679b4843a53,a75e531be1794ed9b7696ea906a61ff6,19/09/2020 07:44,23/09/2020 11:20,18/09/2020 22:00,23/09/2020 22:00,24/09/2020 09:00,closed,ok
33eb29d776f7491fb298fe74a65b1553,645b62b070ba4840befdbfe149225f58,04/07/2020 17:30,07/07/2020 07:30,03/07/2020 22:00,08/07/2020 22:00,09/07/2020 09:00,closed,ok
33f84c60d00b49eb80b94069a1ba93a7,ec62bfb083784ede911395e1f1aa64ea,16/10/2020 09:31,19/10/2020 13:40,15/10/2020 22:00,20/10/2020 22:00,21/10/2020 09:00,closed,ok
34242ba701a3460c95a62290d001e7d6,327ff4b31f9a4fdf9788b7ff5bdb127e,26/10/2020 05:51,30/10/2020 14:20,25/10/2020 22:00,30/10/2020 22:00,31/10/2020 09:00,closed,ok
34676252083348f4946f7f43259b72d3,2590b19c139d4562a09650571de7ae3e,02/10/2020 07:06,06/10/2020 13:31,01/10/2020 22:00,06/10/2020 22:00,07/10/2020 09:00,closed,ok
34c8b3a36a1c43e68e61c99269f48ed6,80ccdcc64fdb461a97a74c3b1e34858a,23/09/2020 16:08,25/09/2020 17:00,22/09/2020 22:00,27/09/2020 22:00,28/09/2020 09:00,closed,ok
35250e350363417298bf147de5acb1de,69ac7a1e1ed7451f8285d8c75798026b,24/10/2020 10:11,28/10/2020 07:40,23/10/2020 22:00,28/10/2020 22:00,29/10/2020 09:00,closed,ok
35422c23294748d2a2538c1f1851b5c3,377c1587f47645af99eeb2883945e402,14/11/2020 10:55,18/11/2020 11:30,13/11/2020 22:00,18/11/2020 22:00,19/11/2020 09:00,closed,ok
358e2fcbf4ec43379e273011ce905610,d04a08ce0e46443bbb70a12fe0c09ce0,04/10/2020 11:00,09/10/2020 07:30,03/10/2020 22:00,08/10/2020 22:00,09/10/2020 09:00,closed,ok
359f75b8fd454fe6a5cac15ea682f448,0ddf982d9c344c629d2a0aa757eb5885,22/10/2020 16:35,23/10/2020 18:20,21/10/2020 22:00,26/10/2020 22:00,27/10/2020 09:00,closed,ok
3639effae253442c913f553e43acb57a,c4169fe7d4874332b56f939a20838e9e,25/10/2020 05:49,28/10/2020 10:10,24/10/2020 22:00,29/10/2020 22:00,30/10/2020 09:00,closed,ok
36e90bb25c1e479784590ec5fb907921,d733a456f1ed4a219c6413db7e8e92cd,01/11/2020 17:01,02/11/2020 09:01,31/10/2020 22:00,05/11/2020 22:00,06/11/2020 09:00,closed,ok
370b169b56bb4cf6831cb763f98431f6,b552ffdd01da40ca8c3078074e9d8a2b,27/09/2020 12:02,02/10/2020 09:00,26/09/2020 22:00,01/10/2020 22:00,02/10/2020 09:00,closed,ok
3717a460b8434242bda1f9f4fe04c9d6,0877c4af0d0547638b2ef93ae73a4f01,20/11/2020 05:23,23/11/2020 06:01,19/11/2020 22:00,24/11/2020 22:00,25/11/2020 09:00,closed,ok
372af6c2a15d438b9fb0ac2d5ee30231,b1fae436559646488f13f9f7c5c07d7b,27/07/2020 10:30,30/07/2020 13:30,26/07/2020 22:00,31/07/2020 22:00,01/08/2020 09:00,closed,ok
37462c0e412e4589ba636ad8103cd6a2,b88618a2dbb845eda70640f122fc5071,15/11/2020 05:21,17/11/2020 08:51,14/11/2020 22:00,19/11/2020 22:00,20/11/2020 09:00,closed,ok
376c008f02b74ffcad5c9a016249c59b,f315adacb9124a80b1c926f6cb1e8411,12/10/2020 04:09,13/10/2020 11:50,11/10/2020 22:00,16/10/2020 22:00,17/10/2020 09:00,closed,ok
3781e775a5444b00a9ad1427c6316dba,d4164602240d422d96f7d86c804e2f28,23/10/2020 11:53,27/10/2020 13:11,22/10/2020 22:00,27/10/2020 22:00,28/10/2020 09:00,closed,ok
37eb23540e21444bb043e0ccbd55b17a,9a8f33f6c11d4e84879ae55ba505db11,20/11/2020 10:16,25/11/2020 08:20,19/11/2020 22:00,24/11/2020 22:00,25/11/2020 09:00,closed,ok
38323b6148d244528b06ff47563f135a,d10643400cf14967aa768b2ec0701838,09/11/2020 09:40,12/11/2020 04:05,08/11/2020 22:00,13/11/2020 22:00,14/11/2020 09:00,closed,ok
385ba6e665194a96a9995a35aa5de391,4a825547498c4ae58f9251e7c0b5a8b5,24/11/2020 05:18,NULL,23/11/2020 22:00,28/11/2020 22:00,29/11/2020 09:00,open,ok
38c6b0899e364de583be1819289a2d0e,d5ac9aa2493746aca72ac69873236f55,09/09/2020 06:13,12/09/2020 08:00,08/09/2020 22:00,13/09/2020 22:00,14/09/2020 09:00,closed,ok
393f430fc2f846569fa84a76810129e1,c872a5e2cad14b3389b18b54d785f181,24/06/2020 09:50,25/06/2020 14:16,23/06/2020 22:00,28/06/2020 22:00,29/06/2020 09:00,closed,ok
39a84fcf7ef14a7081d033b173d86333,0ddf982d9c344c629d2a0aa757eb5885,21/10/2020 06:23,21/10/2020 17:50,20/10/2020 22:00,25/10/2020 22:00,26/10/2020 09:00,closed,ok
39ea2a3dbec84e06b242fff27d998c88,4d1e5900979442c199057bf2a97c82fe,27/10/2020 15:43,01/11/2020 07:40,26/10/2020 22:00,31/10/2020 22:00,01/11/2020 09:00,closed,ok
3a33226cb53c48d8869c632aa8fad94b,85eb3c9578d34e4fbe0505bb84c381bb,31/10/2020 05:49,05/11/2020 06:00,30/10/2020 22:00,04/11/2020 22:00,05/11/2020 09:00,closed,ok
3a358e8aa56c4c518239a6e07ccaf96d,dfd9b3c6633f4df38960dc077d3c77bf,05/10/2020 16:58,09/10/2020 18:41,04/10/2020 22:00,09/10/2020 22:00,10/10/2020 09:00,closed,ok
3a5c0310b2d64fe484ef60f7451509ae,16436cc8ad5a4ccbad2015e3dadd888b,20/10/2020 07:25,20/10/2020 13:10,19/10/2020 22:00,24/10/2020 22:00,25/10/2020 09:00,closed,ok
3a6add90e677485b9b0a2799410d652a,c4169fe7d4874332b56f939a20838e9e,12/11/2020 05:55,14/11/2020 09:41,11/11/2020 22:00,16/11/2020 22:00,17/11/2020 09:00,closed,ok
3ab8617fdffc479496ccc7b3aac08e48,b87e85fea5764aa6966714155d47e4f5,09/10/2020 07:57,13/10/2020 17:40,08/10/2020 22:00,13/10/2020 22:00,14/10/2020 09:00,closed,ok
3ae9017b688441019743e6694c24c447,c85135ac5f424cd0b0ca9e886318ae6a,06/07/2020 12:12,08/07/2020 07:00,05/07/2020 22:00,10/07/2020 22:00,11/07/2020 09:00,closed,ok
3af8681d788c43229d4983aac6a4e7e2,4390027c93a14ab3b31d39b958500642,03/11/2020 06:55,03/11/2020 15:13,02/11/2020 22:00,07/11/2020 22:00,08/11/2020 09:00,closed,ok
3b6520747302413f840d9c1f6f41c6ce,de96e7a6ebcc47f79e6cfb9feec1eca3,11/11/2020 09:19,11/11/2020 14:51,10/11/2020 22:00,15/11/2020 22:00,16/11/2020 09:00,closed,ok
3bcd90f278ae4a28be11b5becf4b6599,415f1d67639f4cdfb15e4b9aa4ab34be,07/09/2020 14:36,12/09/2020 09:05,06/09/2020 22:00,11/09/2020 22:00,12/09/2020 09:00,closed,ok
3bd11b1940cb4986994e41da7c5cd077,e9bf9d37710b43738ecd914d6f3d322b,18/11/2020 13:42,23/11/2020 09:10,17/11/2020 22:00,22/11/2020 22:00,23/11/2020 09:00,closed,delinquent
3c102dc60f70469a8707eef2ffb75367,09499d7b55f14555b6cd8bb24bb50c1f,30/09/2020 13:18,10/10/2020 06:10,29/09/2020 22:00,04/10/2020 22:00,05/10/2020 09:00,closed,default
3c2bef73ea2d4d9eaf791355fa574fad,bb7436b368ad4dcfa63d18c71db12a8e,13/09/2020 06:32,18/09/2020 11:20,12/09/2020 22:00,17/09/2020 22:00,18/09/2020 09:00,closed,delinquent
3c538683fd9e44a4b9cef63ce0281045,377c1587f47645af99eeb2883945e402,01/11/2020 08:36,07/11/2020 09:05,31/10/2020 22:00,05/11/2020 22:00,06/11/2020 09:00,closed,delinquent
3c6ad278d3a0403dafae74fcd3893ff9,4416973f2fe646519ed9625d6d9dc504,14/09/2020 10:02,16/09/2020 17:10,13/09/2020 22:00,18/09/2020 22:00,19/09/2020 09:00,closed,ok
3c6e4d169e244a78b63822010623d05b,c3bec15343ad4996bc269df348bf1c88,12/11/2020 06:54,16/11/2020 15:30,11/11/2020 22:00,16/11/2020 22:00,17/11/2020 09:00,closed,ok
3c9fc6fc36cf4c19905983d8a1650cb6,da731a4a071d436f89af69851c3d18c9,01/09/2020 09:45,06/09/2020 08:10,31/08/2020 22:00,05/09/2020 22:00,06/09/2020 09:00,closed,ok
3ca6743138f5484d856fc83f141b0261,021ef3fd70ee4a05bcc276cab55c57c5,07/10/2020 11:43,12/10/2020 12:41,06/10/2020 22:00,11/10/2020 22:00,12/10/2020 09:00,closed,delinquent
3cdba9f7803647f9b1d43e4cad8e5a37,87efe447c84a49f59bbda944b275058f,13/10/2020 06:12,19/10/2020 07:43,12/10/2020 22:00,17/10/2020 22:00,18/10/2020 09:00,closed,delinquent
3d36bf67ea744aedb37d24be8130f77f,39324a488bf3455a90c9d3d58bdc24d5,23/10/2020 06:46,03/11/2020 12:31,22/10/2020 22:00,27/10/2020 22:00,28/10/2020 09:00,closed,default
3d36ecee350a4b908c7d36ddbe1cfb87,db3e470583664df886ec074022d7b0a3,13/10/2020 13:17,19/10/2020 16:07,12/10/2020 22:00,17/10/2020 22:00,18/10/2020 09:00,closed,default
3d9ae3beceb0429e908e08f48b462c54,aba9cbd014684b1cbb4fa0a8d5d8d613,14/06/2020 14:15,17/06/2020 15:02,13/06/2020 22:00,18/06/2020 22:00,19/06/2020 09:00,closed,ok
3df2eb0f96ef4048b67946cd928ef040,064d6aec0d5b47b8927b6b0b279ea912,13/11/2020 10:11,18/11/2020 09:00,12/11/2020 22:00,17/11/2020 22:00,18/11/2020 09:00,closed,ok
3e0bdf1927b54df7967169c742284347,589c7a7c22ed4d2ca0d4c6de36bb9b1a,25/10/2020 09:04,27/10/2020 09:20,24/10/2020 22:00,29/10/2020 22:00,30/10/2020 09:00,closed,ok
3e1c33b86cc641b7a632862e8773f2aa,377c1587f47645af99eeb2883945e402,10/10/2020 10:34,15/10/2020 07:00,09/10/2020 22:00,14/10/2020 22:00,15/10/2020 09:00,closed,ok
3e407054716c43d8b8f9f809ddab5466,93736c5a271e4f0eb8f9383ee8204535,29/06/2020 07:36,01/07/2020 07:10,28/06/2020 22:00,03/07/2020 22:00,04/07/2020 09:00,closed,ok
