id,merchant_id,offer_id,valid_from,valid_until
18e246ff73d64048813efd15ee0c7737,36418871a5d84de8ba7e31fe02f9f375,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
18fff4bdd9884fdb8135c23402522784,397454beef294ce697dfdbbdde0649bb,b33799cdded44560ba1e93f91c77070a,"2020-10-24 01:06:27","2020-10-26 01:07:01"
190fc93f915f4fafb14169dea514839b,945381cf82c54d5cb578ee42b774b796,615bafb069c744e5b33595f04dbf2ecd,"2020-10-12 01:07:07","2020-11-02 01:07:21"
19119f4950e64686b2a8ccd319bda126,cc13915eb3614efdbafb605c872dca0d,615bafb069c744e5b33595f04dbf2ecd,"2020-08-04 01:05:25","2020-08-31 09:05:17"
1914232138124811b02eba0f8cb17a0c,911196e604e7426a93e887caf14bbfab,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-08-20 01:05:21","2020-08-24 01:05:45"
19206591cb454fa396c8b5f2937d0dc6,0183c99111ce46b9b10d17c98843c2f0,99f1cd87289548a286d990efe80d7d54,"2020-06-29 01:05:32","2020-07-06 01:04:45"
1923b97a000b4605b031e80170771f58,e0b88e7f3a1b4b2d86b0ddc2ed3f6b2b,a464b0475e6e47118d617a28b31271c2,"2020-10-12 01:07:07","2020-10-26 01:07:01"
1929902a3593414da53811971f70ee12,f6e875f3a3724c4b8aa51f0851da8289,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-05 11:23:00","2020-10-12 01:07:07"
1936b82dd00f428ab5f4c20e53e582be,71b72be19ab641078bee0311925acd50,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
193a6cdd6c9a43859a37e5f6cf55e16d,352ab21737fe4ca390d4fe0eb8144ab6,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
195a5147d6b043859caa5b4c995b544c,6467f08081e346ccaffb0d55321d2741,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-02 01:07:22",NULL
196c4fb1eb4049e3a0ef0d327d2da50c,39a3cb6518d34469b1c4cb8621464e06,615bafb069c744e5b33595f04dbf2ecd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
196d8e62e02f448981298d78f25594a1,056e5b1308714170b5fc3721a5f0ed73,615bafb069c744e5b33595f04dbf2ecd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
19836889eae745a7b00f9abe999caadf,750264e2a9b24671ad9e3e33086864d8,04290db4c1554fa7a3b254823475685c,"2020-10-08 01:06:21","2020-10-16 01:06:55"
1984b78494a1451596a0d54e7e975888,3035b8c6e86445dc8bc788d4dfae5d00,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-07-05 01:04:41","2020-09-21 12:36:46"
198f47668d3442f6b64b525f20a55c41,a735a0079fc64f348861b05eb0d7cf51,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-16 01:07:37",NULL
1996cfbe6d5942bda0141a799214f0d5,ae613f3108694a5b83a5c2f00524f49c,aac4be1f0db94feebb5caed0a85aa337,"2020-10-05 11:23:00","2020-10-12 01:07:07"
19bbba30290c49cfb3602cdbabb68dd5,c037b4cb89f746f2a1e8d3702482d8e6,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-05 11:23:00","2020-10-12 01:07:07"
19c4d1d110454275820bd625a0520cd4,947ae1cfaad64501b04f1d6e52b202c2,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-07-27 01:05:14","2020-08-03 01:05:27"
19c7a53962a24fec8b276aad79bd9201,3d6d740c08c44f76b1e8e882b83452cf,615bafb069c744e5b33595f04dbf2ecd,"2020-10-26 01:07:01",NULL
19e745be741548fca73b2f42a1f7a1a3,5dc039dbe04a4065ba325993786837c8,aac4be1f0db94feebb5caed0a85aa337,"2020-07-13 01:04:47","2020-07-27 01:05:14"
19e8582e18d741378ff9913544fed5b7,0bb3045c3283494bb9a734d14f9b4578,a464b0475e6e47118d617a28b31271c2,"2020-10-05 11:23:00","2020-10-12 01:07:07"
19ee03315a654131bfaa2f77a7bf451f,2170f0850c294645a708dbb4c5d15b10,a464b0475e6e47118d617a28b31271c2,"2020-10-26 01:07:01","2020-11-02 01:07:21"
19f05402890c4557a3ad2a369ef893e1,e57569c623ae4e509737b7dfc238dcf7,a464b0475e6e47118d617a28b31271c2,"2020-11-09 01:07:39","2020-11-23 01:08:08"
19f92a4b5e1543958c840d0d7f5d7b26,c575f09aef884502aceb9698cb2f2d23,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-16 01:07:37",NULL
1a5728eb468d477881c866d2b4062ee4,3f556e6e42af4393ad2c3676fec34d7a,99f1cd87289548a286d990efe80d7d54,"2020-11-09 01:07:39","2020-11-16 01:07:38"
1a61b6aa0adf4ba990f3450a58922eda,d2a7a55400dd4233b4b8d3ab643dc76c,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-11-09 01:07:39","2020-11-16 01:07:38"
1a8db04a165e464c804dfb44658908dc,dfc8c29c76fd4b58a3821159903fa58d,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-07 01:05:41"
1a997612faf24dcaa95017da1a79981f,3511ee5918e1438e908239f1f12b0267,615bafb069c744e5b33595f04dbf2ecd,"2020-07-05 01:04:41","2020-08-26 01:05:36"
1a9ac58bec1d4f2fa6bf624032418b23,2bac946c996e4a598ff349316a3468a0,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-06-13 01:04:36","2020-08-31 09:05:17"
1a9b8de85760447bbd6c512d5744fff4,5f5e94a3123d40b28ce87569c729d10e,aac4be1f0db94feebb5caed0a85aa337,"2020-07-26 01:05:05","2020-07-27 01:05:14"
1aa1c05ced7344c5b9a081f88b1f569f,7365f4f8b4e04195bdac220d9d201e44,615bafb069c744e5b33595f04dbf2ecd,"2020-09-29 01:06:18","2020-10-05 08:54:52"
1aa26bf40c9248c7b27e4e9b9b2d1b76,3da97f394fa9408388de1265a0c13fb8,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-05 11:23:00",NULL
1aa280f3021f42cbadc435521fd89865,24c1f05825834421be19835dbddf62e5,3d748fe9807d4083ad0aa689aba30810,"2020-09-07 01:05:41","2020-09-14 01:06:23"
1ad8430a226d4955b0b0a20a5749e163,daaf89c5aac04ccbbbd8cd101d6564e0,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1aeaffa845fd4f2ca09ffdae4c114998,1a7589bd08ba4a11bf1d989e72d2dcf4,aac4be1f0db94feebb5caed0a85aa337,"2020-10-05 11:23:00","2020-10-20 11:06:18"
1afd1b1f2b3240aeb7188eeee320f081,11def86bde4c45b6b223ae1a86e4c4a2,615bafb069c744e5b33595f04dbf2ecd,"2020-11-02 01:07:21",NULL
1afdacae3fb64f8288edf3a0b24257ac,06a5742bf60a49c7979d08e729e3399d,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-08-31 01:06:06","2020-08-31 09:05:17"
1b2ade571ca44c2d8d8397473fd26631,3eeaae2be02b4357a770f0b0a93c58b1,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1b4eaed02a1444109386b7229f38a825,0183c99111ce46b9b10d17c98843c2f0,8e14fa493fcb4774b0e954bc191b74bd,"2020-06-28 01:04:41","2020-06-29 01:05:32"
1b4f817739354ffdabf68256cd2e8570,77982336cebf4286b30f944ee5a785f8,c1133bc423a044a89b4414accfdeb249,"2020-10-05 11:23:00","2020-10-12 01:07:07"
1b612b0810254e88bc2ded1fc179ba61,947ae1cfaad64501b04f1d6e52b202c2,a464b0475e6e47118d617a28b31271c2,"2020-08-03 01:05:27","2020-08-10 01:05:33"
1b803ecc490a4f84929e25f63f350565,b63771bfa33545f884e57f6d998ae75e,8e14fa493fcb4774b0e954bc191b74bd,"2020-08-31 09:05:17","2020-09-01 08:34:46"
1b86a2186c8a4c27880c294426e52ff8,7dc0936059b741e6ae664028e7b1046f,3d748fe9807d4083ad0aa689aba30810,"2020-09-02 01:05:15","2020-09-21 12:36:46"
1b977802790f44a48e0d397ca80d19e7,cac5bd5230d5447bb1c8a94ec6596e4f,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-08-20 01:05:21","2020-09-14 01:06:23"
1b9dfb86dbac422d80ddb404cf97852b,3df4392e28a64f89b1941a5f14d5cec3,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-16 01:07:37",NULL
1bae64b84cca46f89314b93dd4b006b9,0772a5e473344620b882907c518d5165,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1bb1e1cc0e4442199cc67d9f634722d7,93b8d11d73304f99af3a11c2af7c6f4c,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
1bce0a5fb8d74f3f9a3117b7fffd67af,5911724549704f858d8ecbe1606ac613,3d748fe9807d4083ad0aa689aba30810,"2020-11-22 01:07:09",NULL
1becaedebc4f4d1f9ad7b6b17b1cf6a3,65d3c17e6ed0492e9ee0dc3ddb3dc6f6,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1c031757d63d4b0da1839fdd4d7089aa,3d6d740c08c44f76b1e8e882b83452cf,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-05 11:23:00",NULL
1c2187d2558d44249f1532ca18b5955d,397454beef294ce697dfdbbdde0649bb,aac4be1f0db94feebb5caed0a85aa337,"2020-08-31 09:05:17","2020-09-01 08:34:46"
1c26670601624954b29710f89170c78e,76ecccab4a4a4542afa51bc960c91583,615bafb069c744e5b33595f04dbf2ecd,"2020-11-15 01:06:48",NULL
1c29253343594e579286784016313183,a50c3b9b150243ab8f792e3703982b1c,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-08-20 01:05:21","2020-08-31 09:05:17"
1c2ac9ba5fb242d0aa398c76e70431e7,d4af7a96d2e847a6a9c1a5a7bb93e618,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00","2020-11-09 01:07:38"
1c3d89388f1a49258d27dde270442c6c,febdf7c2222b47b09475b97785a8c08f,a464b0475e6e47118d617a28b31271c2,"2020-09-07 01:05:41","2020-09-14 01:06:23"
1c473a2e37e44d0db08e1dc7a2d4a1cf,3035b8c6e86445dc8bc788d4dfae5d00,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1c4c24fcbdaa4cf6987e7d1696709687,980f961f6e494b9699ecc611ce977e95,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-28 01:06:33","2020-10-05 08:54:52"
1c585ad0059e4fe8899d0acbe9ddd7bf,93b8d11d73304f99af3a11c2af7c6f4c,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00","2020-10-26 01:07:01"
1c5fa41428d642f4b424172e0e103624,051d82aaee7740afbc27b496adb24375,99f1cd87289548a286d990efe80d7d54,"2020-10-05 11:23:00","2020-10-12 01:07:07"
1c789afc014f453381195cdf60b69cba,48c7590f102a403bb4e5e42d3a9ed05b,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1c78ae27da324d3ca876c1c2f787a629,7596d7c1b3a848b4879f2470e5596879,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-11 01:05:42","2020-09-14 01:06:23"
1c7c8d006a1e4e218241671ca187c767,f8f22d99a9c4448c8456dd4f8ff2176e,aac4be1f0db94feebb5caed0a85aa337,"2020-10-26 01:07:01","2020-11-02 01:07:21"
1c82366ff0484f35a3a65a8582641892,91047e58f16745ab8e6f13ec7db01aa6,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-15 01:05:48","2020-09-21 12:36:46"
1c8ceb20c68a42e4bc6434a29bb423ff,a717222c7aae458f98d69833bb2c5996,a464b0475e6e47118d617a28b31271c2,"2020-10-26 01:07:01","2020-11-16 01:07:38"
1ca1eb397ae640cbb2084c6247d59ae3,1f243f130c46463eb089537b572def28,3d748fe9807d4083ad0aa689aba30810,"2020-11-09 01:07:38","2020-11-16 01:07:37"
1cb3d1486a404287a91c8b065747aed5,352ab21737fe4ca390d4fe0eb8144ab6,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1cb494e1821f46919ed0094a4e2a5435,0e7e5806161844ba8105a9b26f467475,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
1cb5a2cd2fa0412ba7328771ad3d22f3,945381cf82c54d5cb578ee42b774b796,aac4be1f0db94feebb5caed0a85aa337,"2020-11-16 01:07:37",NULL
1cc5df447bca435480699062841440c2,3511ee5918e1438e908239f1f12b0267,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1cc644899ece49f681c1ad192588ce10,04210be61d7e42c39a8ce027777618d9,615bafb069c744e5b33595f04dbf2ecd,"2020-10-05 11:23:00",NULL
1cc92681cbd44de6b19c9f7ec6f43899,e331e804730749c388effcc58d5bd04b,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1ce265c1c7404f84b545aa8379da8ed0,e6ba9cec88f4463c9a875b85aa9d8d58,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00","2020-11-09 01:07:39"
1cfa83a64d66479bbe25b3848bdfb887,e0b88e7f3a1b4b2d86b0ddc2ed3f6b2b,aac4be1f0db94feebb5caed0a85aa337,"2020-09-07 01:05:41","2020-09-14 01:06:23"
1cfc5bb751854e04ac8a227012fc5c23,f0a96f46f4984f6f8c6814cb8f1a40bf,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-07-13 01:04:47","2020-09-21 12:36:46"
1cfcdc21b449472cbc07f4c31118ddb5,3df4392e28a64f89b1941a5f14d5cec3,3d748fe9807d4083ad0aa689aba30810,"2020-10-16 01:06:55","2020-10-26 01:07:01"
1d09373a86bd43ac8b339e31b9ef4470,738d6d230f9446d199db9d82f0dc139e,aac4be1f0db94feebb5caed0a85aa337,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1d10960546424655aa3d3569f8ed036a,352ab21737fe4ca390d4fe0eb8144ab6,615bafb069c744e5b33595f04dbf2ecd,"2020-11-16 01:07:38",NULL
1d1a08ab504943b2bf0e14fb56660815,50cace932c0d4f919b87ca70544ed3bb,99f1cd87289548a286d990efe80d7d54,"2020-09-14 01:06:23","2020-09-21 12:36:46"
1d1bdfb2a7c34c998c950a8afab5cc7d,d2a7a55400dd4233b4b8d3ab643dc76c,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-05 11:23:00","2020-11-02 01:07:22"
1d26813b848f4e2b935b3db7ec93cd97,1f746f96e4984390aed0697754ba3b9d,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
1d6030a9b9f942bf8cc0c5f118b96148,e7e0c96eb8eb4e9086553836f41b8d1e,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-16 01:07:37",NULL
1d67f485c49344ea860cc300c0e99391,2bac946c996e4a598ff349316a3468a0,a464b0475e6e47118d617a28b31271c2,"2020-10-26 01:07:01","2020-11-02 01:07:22"
1d6aeb1234a54535bd0780c18939e828,397454beef294ce697dfdbbdde0649bb,aac4be1f0db94feebb5caed0a85aa337,"2020-06-15 01:04:53","2020-06-22 01:05:00"
1d6c263e31d1422d8e82fe98e40e0dba,d6bfb32ee8d44bee80537e62579521d3,615bafb069c744e5b33595f04dbf2ecd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1d757057e18f42efb6fca39613f79e39,8181180adce342da8a56aa70797e64b4,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-20 11:06:18","2020-11-02 01:07:22"
1d765d2951b543fa8cfca587d3d25dca,3df4392e28a64f89b1941a5f14d5cec3,615bafb069c744e5b33595f04dbf2ecd,"2020-10-16 01:06:55","2020-10-26 01:07:01"
1dab62e65bc5485c9bf9fe72292361af,7f9901310ded4e2e9bceb9b595c254de,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-08-20 01:05:21","2020-08-31 09:05:17"
1db16761ca9149d4a5b97f02425ca005,de9280bcfa834d77bfa1c658e900fa0e,a464b0475e6e47118d617a28b31271c2,"2020-09-28 01:06:33","2020-10-05 08:54:52"
1dbcebf321804166b8fadb7fdc357dc7,0183c99111ce46b9b10d17c98843c2f0,615bafb069c744e5b33595f04dbf2ecd,"2020-09-01 08:34:46","2020-09-04 01:05:13"
1dc442f272fc4d6081ab2cec6333363e,fbb619d0e0fa41ba8ab2311975ec819e,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-14 01:06:23","2020-09-21 12:36:46"
1dda09d84452472d9076f4efae61deb2,324d2453d1d446d4b0c9c79cda8dad13,8e14fa493fcb4774b0e954bc191b74bd,"2020-10-20 11:06:18","2020-11-02 01:07:22"
1e2231e49dc54acdbcf095e44f634981,50cace932c0d4f919b87ca70544ed3bb,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-08-10 01:05:33","2020-08-20 01:05:21"
1e2b668bcd3344ce9a15757f315707a7,6020b174684c4f2e96fe007892884342,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-11-23 01:08:07",NULL
1e6773a2520a4702818b4b2d517b6110,c0925fd1eb31413bb488db84c3d1567e,3d748fe9807d4083ad0aa689aba30810,"2020-09-07 01:05:41","2020-09-21 12:36:46"
1e69678f9568436ea754426160d3f705,4b6019c1caa548e5b8bc4be0f0ee5e4e,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-08-24 01:05:45","2020-09-21 12:36:46"
1e82a093e55b400386f1b58dd8fc76d4,c74252ccffb24847a84318636781ce24,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
1e835d4033fd4eeb8e54382fce7333b4,9498d6183ab24626b4d1b4891f96e7ce,aac4be1f0db94feebb5caed0a85aa337,"2020-11-02 01:07:22","2020-11-09 01:07:39"
1e91416c18ee41ab9eea8dd91f195a26,743e6b791db949a29a2f7ed5e78bc155,78c3ab29a1e64ba682ac94ef61ddb8f2,"2020-09-12 01:05:50","2020-09-21 12:36:46"
1e91cf30baf44cb88c592f071d741f46,05f2741a39f5446eb0068f18672854aa,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-11-16 01:07:37","2020-11-23 01:08:07"
1e924a80903446b182414a0e665a538d,65089c9b6bc34baa81937446e0d539f2,3d748fe9807d4083ad0aa689aba30810,"2020-06-20 01:04:43","2020-09-21 12:36:46"
1e93febd2dcf499a96f4c4e0a09775c2,750264e2a9b24671ad9e3e33086864d8,bdc572309e544367b041e27acdbdc629,"2020-10-24 01:06:27",NULL
1ea4f6093dad456caed587065497d817,d61898f95f274288873ab1c4b4146717,aac4be1f0db94feebb5caed0a85aa337,"2020-10-12 01:07:07","2020-10-29 01:06:51"
1ec12ec4d471495297a972b663e2be19,b9575d1a6b914f6b9e39ea24ffaf6a0d,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
1ec24db7d6074744aa09d45666cef096,f9eb8638e7df44ef909b4e4845c59a25,3d748fe9807d4083ad0aa689aba30810,"2020-09-01 08:34:46","2020-09-21 12:36:46"
1ee455aab9e348088f09d13c06eff9d0,5ccbb392cc3741fd992c37543c0f1152,a6d6133864e24559aca35704b880a064,"2020-10-06 08:54:13","2020-10-12 01:07:07"
1ef0120e65f14b829ab92ad7d09ba007,065d13d0cfbf4df4b99258ffa25f9a65,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1f3252584f574fb9a66d6730cc68668e,2a15b45fe58a40e7935c1849212fdcc5,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-07 01:05:41"
1f3eefc9c4024371b7ab2dd27e95fc29,5ea8a0fd5c7c4534a9248993360361ec,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-16 01:07:38",NULL
1f47e691f7c346f89513d4595f5befa5,81bf5a169e5c41478476102fc7fadd97,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00",NULL
1f6783edabe144dbaecf5e60c6a9dd2d,4ec1b226c0b8420eb176d9e05059ba72,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-09-28 01:06:33"
1f6cdf2835a1487e86684fb1b72d836e,0a8afd3da40a4d39a44c919f1a7753d4,aac4be1f0db94feebb5caed0a85aa337,"2020-08-24 01:05:45","2020-08-31 01:06:06"
1f7cb5e507ec487ca4eb55ae0afebb98,0b6e0be3dcd9474eace332dd6dc0ac7e,a464b0475e6e47118d617a28b31271c2,"2020-06-21 01:04:40","2020-06-29 01:05:32"
1f88fd4da4d449fb873c0e894d276141,3fe9e0ffe17b4fb89379f3a066e947ed,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00","2020-10-12 01:07:07"
1f9cd5b10d794bf0bc3b85f7152ece09,2efe300f8dd24f058da00a7aa2f5e4ab,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-23 01:08:07",NULL
1f9ea56e04ff4759afa5047c4c32bf7c,61c15b22d6f9425ea3a64d7b6cc96e52,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00",NULL
1fa546bd1451449caf70dbfc50c6da9d,49587605d78e4e6ebf0a98477cc2de34,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-23 01:08:08",NULL
1fb3a5d5ea85459aa18a0adf8a7facda,0df2bee06e2f4de782619e88092c10ec,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-16 01:07:37","2020-11-23 01:08:07"
1fc6c42e479e4136bf2d570ffb4c488d,1f746f96e4984390aed0697754ba3b9d,a464b0475e6e47118d617a28b31271c2,"2020-11-23 01:08:07",NULL
1fd79f1bd74c43e1a6fcb98b24e75cea,f0a96f46f4984f6f8c6814cb8f1a40bf,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
1fd944d6c32c42928d882951425efd93,4fc1b07a32524e2d8f53798385d5a5ea,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-08-04 01:05:25","2020-08-20 01:05:21"
1fddf47c9df34f938a911480b933eeb4,f8ae5693ee604d64a3388e83973a3a3f,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-06-15 01:04:53","2020-07-27 01:05:14"
1fdeba93722242f29186f93cef718fdb,0183c99111ce46b9b10d17c98843c2f0,7473e9e2ed684bd1ae94dbbebcf04076,"2020-10-26 01:07:01","2020-11-09 01:07:38"
1fdf87e707e84164be1bdd1f1ba6cd5b,0a8afd3da40a4d39a44c919f1a7753d4,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-07 01:05:41","2020-09-21 12:36:46"
1fecb02232bd4e708f705e237d240061,455ad1af75fb4592b21eeb807befe3b3,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-20 11:06:18","2020-10-26 01:07:01"
1fecbc090d6c4ae187c89afc5078ab90,c0925fd1eb31413bb488db84c3d1567e,aac4be1f0db94feebb5caed0a85aa337,"2020-10-20 11:06:18","2020-10-26 01:07:01"
1ff194ccd1cb4f49a69c403c4de01cda,b09d667d963e4de3aa87501cd44b6d8a,3d748fe9807d4083ad0aa689aba30810,"2020-08-24 01:05:45","2020-08-31 01:06:06"
201f3fd415834675b04de21f8d1b8350,55e47faa2eeb43569f45f51d0ecc5f51,f82fc3b56f944d5e873687981d269b67,"2020-10-05 11:23:00",NULL
2022db7fff3d4fac87a8d7772707edbb,1734cfb713154ad391b59c6c659fba5d,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
20243d42fcb64c07941ba9cf4a75e98e,743e6b791db949a29a2f7ed5e78bc155,bdc572309e544367b041e27acdbdc629,"2020-10-21 01:06:16",NULL
203c8ce3502846ebac01f37f8c35396f,febdf7c2222b47b09475b97785a8c08f,3d748fe9807d4083ad0aa689aba30810,"2020-10-05 11:23:00","2020-10-20 11:06:18"
20476e9798cb430e9746ff3d72bc705e,cac5bd5230d5447bb1c8a94ec6596e4f,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-12 01:07:07","2020-10-20 11:06:18"
2053651358fe49e795bc240323f77589,76bc1e3cc68b4051bebde359d1ad3eac,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
20553ec34499428a9d45ec754be62c37,67a7ae6bb436434e8e0483ac25db0eb8,aac4be1f0db94feebb5caed0a85aa337,"2020-10-20 11:06:18","2020-10-26 01:07:01"
20672bb7378d4b0a9ba849d9eddc3e52,e5fc362b25f945eabb9c5b6aa4362749,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00",NULL
2078c1c8cc0e422c94bcfe6a91df9391,8c31a661eb4648ed898fc229519b2e4b,c1133bc423a044a89b4414accfdeb249,"2020-11-03 01:06:56","2020-11-09 01:07:38"
2090d550408f4c9fa944df021d510f7c,980f961f6e494b9699ecc611ce977e95,a464b0475e6e47118d617a28b31271c2,"2020-11-09 01:07:38","2020-11-23 01:08:08"
20935b68f3fd43e391a181614ea1a55a,ab147b1f466a48b8b5b53c01534deab0,615bafb069c744e5b33595f04dbf2ecd,"2020-11-09 01:07:38",NULL
209487a3fc0c4f4aa9a168e3d71701d5,fd5bcdd080c5441caccef843042dfc6e,c1133bc423a044a89b4414accfdeb249,"2020-10-07 01:06:22","2020-10-23 01:06:21"
2095c13acebc4bedb62ef0b68e9ee9b2,0e7e5806161844ba8105a9b26f467475,7473e9e2ed684bd1ae94dbbebcf04076,"2020-10-05 11:23:00","2020-11-12 01:06:56"
20999a8e6d6f4e42a5be364a467034d9,8c31a661eb4648ed898fc229519b2e4b,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-05 11:23:00",NULL
20a509c19bdd437ab627777b8d20f845,8bb7abfa21934ae5a7dcd1372601f011,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
20a8867398d745518a346ede5b3f2682,06173004e2f54664b729cbca627c4348,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-06-21 01:04:40","2020-07-06 01:04:45"
20b331b2f3184f69834c58fad23c8f5a,3624e87e285f4bd8adad7dcaaedac265,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
20c068602c4547fabbc9f010eb327f1f,de9280bcfa834d77bfa1c658e900fa0e,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
20d28cabb6014f3ea21170527adb6754,ab6757ab9f134245be4993e1c608c837,aac4be1f0db94feebb5caed0a85aa337,"2020-10-05 11:23:00","2020-10-26 01:07:01"
20d35005d1b944b8b3c6a5f4b3ba48c0,bca3a5bc2a3846669b3bf54e8a72bc53,3d748fe9807d4083ad0aa689aba30810,"2020-07-27 01:05:14","2020-08-03 01:05:27"
20e1e7ce951f4df3b1d8b0d4b8bc74b0,81bf5a169e5c41478476102fc7fadd97,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
20e8014c612241f0b17fbb9bd4076ffb,bf844f4313e9488ca325b66ee3f3806f,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
